directorio;secuencia_p;orden;p6074;p756;p756s1;p756s3;p755;p755s1;p755s3;p754;p753;p753s1;p753s3;p752;p751;mes;fex_c_2011
3639653;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;01;274,94272782974
3639654;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;01;346,416702911361
3639654;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;01;346,416702911361
3639654;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;346,416702911361
3639654;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;01;346,416702911361
3639654;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;01;346,416702911361
3639655;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;01;359,93013356027
3639655;1;2;2;2;66; ;4; ;2; ;2; ; ;1; ;01;359,93013356027
3639665;1;1;2;2;50; ;3;50; ;1;2; ; ;1; ;01;228,613358078726
3639665;1;2;2;2;50; ;3;50; ;1;2; ; ;1; ;01;228,613358078726
3639665;1;3;2;2;50; ;3;50; ;1;2; ; ;1; ;01;228,613358078726
3639666;1;1;2;2;15; ;3;11; ;1;2; ; ;1; ;01;163,271841359927
3639666;1;2;2;1; ; ;3;11; ;1;2; ; ;1; ;01;163,271841359927
3639666;1;3;2;1; ; ;3;11; ;1;2; ; ;1; ;01;163,271841359927
3639667;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;01;162,258953477652
3639668;1;1;2;2;68; ;2; ; ;1;2; ; ;1; ;01;215,756325741366
3639668;1;2;2;2;95; ;2; ; ;1;2; ; ;1; ;01;215,756325741366
3639668;1;3;2;2;95; ;2; ; ;1;2; ; ;1; ;01;215,756325741366
3639668;1;4;2;2;95; ;2; ; ;1;2; ; ;1; ;01;215,756325741366
3639668;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;01;215,756325741366
3639669;1;1;2;2;25; ;3;25; ;2;2; ; ;1; ;01;187,06623907208
3639669;1;2;2;2;25; ;3;25; ;2;2; ; ;1; ;01;187,06623907208
3639669;1;3;2;2;25; ;3;25; ;2;3;25; ;2;4;01;187,06623907208
3639669;1;4;2;2;25; ;3;25; ;2;2; ; ;1; ;01;187,06623907208
3639669;1;5;2;2;25; ;3;25; ;2;3;25; ;2;4;01;187,06623907208
3639670;1;1;2;2;50; ;2; ; ;1;2; ; ;1; ;01;165,100650299182
3639670;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;165,100650299182
3639670;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;165,100650299182
3639671;1;1;2;2;73; ;2; ; ;1;2; ; ;1; ;01;178,716284102935
3639671;1;2;2;2;15; ;2; ; ;1;2; ; ;1; ;01;178,716284102935
3639671;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;178,716284102935
3639671;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;01;178,716284102935
