Directorio;Secuencia_p;Orden;P6074;P756;P756S1;P756S3;P755;P755S1;P755S3;P754;P753;P753S1;P753S3;P752;P1662;Mes;Fex_c_2011
4343373;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1407,10952333577
4343373;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;06;1407,10952333577
4343373;1;4;1;2;5; ;2; ; ;1;2; ; ;1; ;06;1407,10952333577
4343374;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1166,82877466154
4343374;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1166,82877466154
4343375;1;1;2;2;66; ;2; ; ;1;2; ; ;1; ;06;1116,0409371566
4343375;1;2;2;3; ;5;2; ; ;1;2; ; ;1; ;06;1116,0409371566
4343375;1;3;2;2;68; ;2; ; ;1;2; ; ;1; ;06;1116,0409371566
4343376;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1179,18767161015
4343376;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1179,18767161015
4343376;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1179,18767161015
4343376;1;4;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1179,18767161015
4343376;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1179,18767161015
4343376;1;6;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1179,18767161015
4343376;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1179,18767161015
4343376;1;8;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1179,18767161015
4343376;1;9;2;2;23; ;2; ; ;1;2; ; ;1; ;06;1179,18767161015
4343377;1;1;2;2;5; ;3;25; ;1;2; ; ;1; ;06;1192,05475636976
4343377;1;2;2;2;25; ;3;25; ;1;2; ; ;1; ;06;1192,05475636976
4343377;1;3;2;2;11; ;3;25; ;1;2; ; ;1; ;06;1192,05475636976
4343378;1;1;2;2;13; ;2; ; ;1;2; ; ;1; ;06;1008,87071662874
4343378;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1008,87071662874
4343378;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1008,87071662874
4343378;1;4;1;1; ; ;1; ; ; ;1; ; ; ; ;06;1008,87071662874
4343379;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;06;971,001575768585
4343379;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;971,001575768585
4343379;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;06;971,001575768585
4343379;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;06;971,001575768585
4343380;1;1;2;2;5; ;3;5; ;2;2; ; ;1; ;06;1123,16114163952
4343381;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1047,97020945374
4343381;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1047,97020945374
4343381;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;06;1047,97020945374
4343382;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;976,999989403756
4343382;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;06;976,999989403756
4343383;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1021,78941327353
4343383;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1021,78941327353
4343383;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1021,78941327353
4343384;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1375,78923328963
4343384;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1375,78923328963
4343385;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1020,31513329749
4343385;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1020,31513329749
4343385;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;06;1020,31513329749
4343385;1;4;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1020,31513329749
4343386;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1123,16114163952
4343387;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;06;971,001575768585
4343387;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;971,001575768585
